EmployeeID,EmployeeName,Gender,DepartmentID,LocationID,JobLevelID
E0042389,William Kata,Male,8,8,5
E0042390,Leela Mandal,Female,6,8,8
E0042391,Yochana Brahmbhatt,Male,6,4,5
E0042392,Yashasvi Dyal,Female,7,1,8
E0042393,Zashil Pau,Male,6,3,9
E0042394,Manbir Vig,Male,11,10,9
E0042395,Indali Jhaveri,Male,15,11,7
E0042396,Ekalinga Bala,Male,9,10,1
E0042397,Rajata Kakar,Male,3,2,3
E0042398,Imaran Balan,Male,14,12,2
E0042399,Zinal Mann,Female,13,8,9
E0042400,Oscar Brar,Female,13,12,1
E0042401,Darika Anand,Male,10,5,7
E0042402,Dev Roy,Female,2,5,4
E0042403,Gabriel Narayan,Male,2,4,8
E0042404,Anita Pandey,Male,11,8,10
E0042405,Mugdha Nair,Male,5,6,2
E0042406,Andrew Chandran,Male,10,3,8
E0042407,Ekaraj Lala,Male,5,2,7
E0042408,Madhavi Wali,Female,12,9,3
E0042409,Aachal Vaidya,Female,6,1,5
E0042410,Ekavir Ray,Male,6,10,10
E0042411,Maya Dar,Male,15,7,6
E0042412,Arin Lala,Male,2,5,9
E0042413,Chakrika Dubey,Male,12,8,9
E0042414,Ikshita Swamy,Male,9,3,10
E0042415,Ekiya Pall,Female,7,6,3
E0042416,Jagrati Tandon,Male,11,8,2
E0042417,Girish Bhasin,Male,10,10,1
E0042418,Jeevika Dixit,Male,4,9,5
E0042419,Chavvi Bhatia,Female,2,1,7
E0042420,Harshil Malhotra,Male,10,1,6
E0042421,Ati Dugal,Female,4,5,3
E0042422,Tripti Kashyap,Male,14,11,10
E0042423,Neelima Taneja,Female,8,1,6
E0042424,Thomas Sachdeva,Female,7,9,8
E0042425,Devika Desai,Male,9,12,6
E0042426,Libni Bandi,Female,7,8,9
E0042427,Janaki Hari,Male,10,5,6
E0042428,Harrison Kunda,Female,15,7,2
E0042429,Anita Chhabra,Male,15,2,7
E0042430,Indali Suresh,Male,15,3,7
E0042431,Aarnav Randhawa,Female,13,11,1
E0042432,Ridhi Natarajan,Female,5,3,9
E0042433,Osha Bahl,Male,13,2,9
E0042434,Amruta Radhakrishnan,Male,13,3,3
E0042435,Kritika Ram,Male,7,6,8
E0042436,Nandini Ganguly,Male,5,7,2
E0042437,Kala Pandey,Male,7,12,2
E0042438,Anamika Prabhakar,Female,13,10,4
E0042439,Brijesh Tella,Female,10,4,9
E0042440,Yashodhara Mane,Female,6,3,6
E0042441,Agastya Mani,Female,13,1,3
E0042442,Agastya Raj,Female,2,6,2
E0042443,Zehaan Kaur,Female,2,4,2
E0042444,Divya Sarin,Male,11,3,2
E0042445,Rehaan Chana,Male,9,12,6
E0042446,Ryan Uppal,Male,4,12,9
E0042447,Saksham Walia,Male,4,11,7
E0042448,Sai Pillai,Female,13,10,10
E0042449,Shivansh Gandhi,Male,10,11,2
E0042450,Urmi Pai,Male,3,6,8
E0042451,Warinder Om,Male,10,10,5
E0042452,Anvi Khalsa,Female,6,7,3
E0042453,Sneha Borde,Female,15,10,8
E0042454,Kevin Lall,Male,8,10,6
E0042455,Anya Sheth,Male,1,9,2
E0042456,Dalaja Ganesan,Male,4,7,2
E0042457,Amrita Narang,Male,13,7,6
E0042458,Jacob Saxena,Male,1,12,4
E0042459,Vrishti Khatri,Male,2,4,4
E0042460,Hemal Sarma,Female,11,4,1
E0042461,Ayushman Ramachandran,Female,7,6,2
E0042462,Maanav Dhaliwal,Male,5,9,1
E0042463,Sara Gola,Male,9,3,5
E0042464,Sara Bose,Male,5,12,6
E0042465,Aarav Bahl,Male,8,1,1
E0042466,Libni Sant,Female,3,3,5
E0042467,Nidra Sarraf,Male,6,7,2
E0042468,Siya Khare,Female,5,12,4
E0042469,Jalsa Nair,Female,13,5,6
E0042470,Sanya Chaudry,Female,10,10,9
E0042471,Frado Kohli,Male,15,4,7
E0042472,Hitesh Mangal,Male,11,6,8
E0042473,Meghana Sem,Female,14,1,2
E0042474,Oni Mittal,Female,4,5,8
E0042475,Matthew Walla,Male,8,4,9
E0042476,Ladli Rai,Female,15,10,6
E0042477,Harita Dash,Female,1,2,10
E0042478,Varenya Kala,Male,10,12,4
E0042479,Madhav Barman,Female,5,1,7
E0042480,Yashasvi Shroff,Male,13,2,1
E0042481,Neel Sastry,Female,13,5,8
E0042482,Abhimanyu Zachariah,Male,8,3,2
E0042483,Chandran Rao,Male,7,7,8
E0042484,Jonathan Mannan,Male,9,7,3
E0042485,Rohan Kota,Female,10,7,3
E0042486,Aadi Barman,Male,12,4,2
E0042487,Tanvi Keer,Female,14,7,2
E0042488,Urvi Wadhwa,Male,13,9,8
E0042489,Gaurang Patla,Female,13,5,5
E0042490,Anvi Sangha,Male,6,6,2
E0042491,Dhriti Manda,Male,14,1,10
E0042492,Brijesh Pingle,Male,14,7,1
E0042493,Tripti Kata,Female,15,7,6
E0042494,Qarin Bedi,Male,14,3,5
E0042495,Mugdha Chand,Male,12,11,4
E0042496,Vrishti Patel,Female,10,5,10
E0042497,Chaitaly Kanda,Female,5,10,7
E0042498,Triveni Thakur,Male,11,5,9
E0042499,Indali Pillay,Male,1,6,10
E0042500,Teerth Anne,Female,10,4,4
E0042501,Indali Suresh,Female,1,4,4
E0042502,Ayush Kulkarni,Female,4,1,6
E0042503,Gaurangi Walla,Male,1,12,8
E0042504,Niharika Kibe,Male,8,1,8
E0042505,Devansh Kunda,Female,5,10,5
E0042506,Ishanvi Sodhi,Male,12,1,6
E0042507,Ekantika Kalita,Male,11,12,1
E0042508,Falguni Kata,Male,5,1,4
E0042509,Yachana Hayre,Male,4,1,2
E0042510,Jacob Pant,Female,13,11,1
E0042511,Vidhi Mander,Male,7,8,8
E0042512,Lajita Kuruvilla,Female,4,3,8
E0042513,Wridesh Rajan,Female,14,11,6
E0042514,Owen Din,Female,4,10,5
E0042515,Anya Bedi,Male,5,6,2
E0042516,Lavanya Biswas,Female,14,12,5
E0042517,Urvi Shroff,Female,15,1,6
E0042518,Daniel Parikh,Male,11,11,1
E0042519,Fariq Mohan,Female,10,11,8
E0042520,Nitesh Mallick,Male,3,4,2
E0042521,Hredhaan Bala,Male,4,9,9
E0042522,Jagvi Nayak,Male,4,6,2
E0042523,Upkaar Pall,Female,12,12,3
E0042524,Ridhi Narayanan,Male,6,6,10
E0042525,Rachit Madan,Male,1,8,9
E0042526,Teerth Sharaf,Female,8,10,7
E0042527,Yashica Nagar,Female,5,8,6
E0042528,Balveer De,Male,2,5,2
E0042529,Divya Sankaran,Male,2,6,5
E0042530,Anamika Bains,Male,12,1,4
E0042531,Bachittar Venkatesh,Female,1,4,2
E0042532,Yutika Ganesan,Male,3,3,9
E0042533,Eiravati Basak,Female,8,1,3
E0042534,Darika Naidu,Male,1,11,9
E0042535,Deepa Sahni,Male,13,1,7
E0042536,Jacob Bahl,Male,9,5,8
E0042537,Keya Dave,Female,13,12,10
E0042538,Praneel Mukherjee,Male,13,8,7
E0042539,Harrison Sarin,Male,15,4,8
E0042540,Ekbal Wadhwa,Female,14,2,8
E0042541,Adya Behl,Female,4,12,4
E0042542,Yutika Arya,Male,7,12,10
E0042543,Viraj Mangat,Female,7,2,6
E0042544,Warda Barad,Male,11,10,6
E0042545,Mahika Bawa,Male,11,2,1
E0042546,Sudiksha Goswami,Female,13,10,3
E0042547,Chanchal Shroff,Male,4,12,2
E0042548,Eta Karan,Male,9,1,3
E0042549,Anjali Natarajan,Male,12,2,8
E0042550,Victor Kumar,Female,3,10,10
E0042551,Quincy Shenoy,Female,10,12,4
E0042552,Aahana Master,Male,6,3,7
E0042553,Peter Shah,Female,15,3,8
E0042554,Hemani Sridhar,Male,15,5,1
E0042555,Isaac Kala,Male,9,10,3
E0042556,Samuel Kota,Female,11,11,5
E0042557,Sanaya Babu,Male,2,8,5
E0042558,Faris Gupta,Female,11,12,7
E0042559,Charan Bahri,Male,15,11,4
E0042560,Azaan Pai,Male,9,4,9
E0042561,Hiral Bansal,Male,9,3,9
E0042562,Zarna Varma,Male,13,12,2
E0042563,Pushti Singhal,Male,14,7,5
E0042564,Chaaya Goel,Male,6,4,4
E0042565,Om Grewal,Male,4,1,5
E0042566,Xavier Bhalla,Female,2,1,4
E0042567,Vasudha Gulati,Female,5,2,3
E0042568,Lohit D’Alia,Female,6,9,3
E0042569,Aarna Biswas,Female,8,9,6
E0042570,Xavier Wali,Male,4,4,6
E0042571,Vinaya Konda,Male,14,3,3
E0042572,Kamala Majumdar,Male,1,1,8
E0042573,Edhitha Dua,Male,13,12,7
E0042574,Harita Mahal,Male,1,9,5
E0042575,Patrick Konda,Female,15,12,8
E0042576,Balveer D’Alia,Female,9,7,3
E0042577,Devika Gade,Male,6,10,8
E0042578,Zehaan Mistry,Male,8,9,1
E0042579,Hemang Nath,Male,7,11,8
E0042580,Osha Bajwa,Male,15,2,5
E0042581,Vivaan Dora,Male,9,7,4
E0042582,Hemangini Khanna,Female,10,4,8
E0042583,Dhriti Prasad,Female,15,2,3
E0042584,Maya Pant,Female,6,9,4
E0042585,Ronith Goel,Female,3,5,2
E0042586,Kiaan Tripathi,Female,5,3,3
E0042587,Ekalinga Walia,Female,6,12,10
E0042588,Ucchal Vohra,Male,8,3,3
E0042589,Frederick Gupta,Male,6,12,3
E0042590,Jagat Saha,Female,7,8,1
E0042591,Nihal Loyal,Male,13,9,6
E0042592,Amara Dani,Male,14,8,8
E0042593,Umang Ganesh,Female,13,5,1
E0042594,Lakshit Master,Female,13,11,3
E0042595,Zilmil Swaminathan,Male,12,12,7
E0042596,Daniel Nagi,Female,2,11,6
E0042597,Kevin Bahri,Male,10,10,8
E0042598,Matthew Bassi,Female,7,11,6
E0042599,Suhani Dyal,Female,12,11,7
E0042600,Rayaan Toor,Male,5,8,3
E0042601,Yoshita Seshadri,Male,12,10,2
E0042602,Amara Seshadri,Female,12,8,3
E0042603,Zaid Jani,Male,13,4,3
E0042604,Megha Sachar,Male,14,8,9
E0042605,Faris Memon,Female,1,11,10
E0042606,Hardik Sundaram,Male,2,2,7
E0042607,Saksham Srinivasan,Male,4,2,3
E0042608,Guneet Batta,Male,11,10,3
E0042609,Advik Kala,Male,14,5,5
E0042610,Warhi Shere,Female,14,5,5
E0042611,Manbir Bhavsar,Female,13,3,1
E0042612,Chanchal Gola,Male,10,5,8
E0042613,Shaurya Dewan,Male,5,7,6
E0042614,Arin Kale,Male,5,2,6
E0042615,Yachana Dua,Female,1,8,6
E0042616,Kamala Aggarwal,Male,7,5,7
E0042617,Omaja Acharya,Male,1,6,9
E0042618,Ekalinga Mittal,Female,9,1,2
E0042619,Anusha Rau,Male,11,6,1
E0042620,Zashil Chandran,Male,7,9,9
E0042621,Dalaja Narasimhan,Female,14,3,1
E0042622,Baljiwan Pau,Male,1,11,8
E0042623,Bhavika Raman,Female,11,10,9
E0042624,Zayan Anand,Female,13,12,8
E0042625,Viraj Loyal,Female,2,3,7
E0042626,Charvi Rout,Male,13,11,9
E0042627,Banjeet Kulkarni,Female,15,8,10
E0042628,Finn Narasimhan,Male,14,10,5
E0042629,Naveen Pandey,Male,13,3,10
E0042630,Advaith Kunda,Female,15,9,2
E0042631,Yashoda Krishna,Female,6,11,9
E0042632,Chakrika Kant,Female,11,11,1
E0042633,Isha Tandon,Male,7,6,1
E0042634,Nimrat Ghose,Male,13,9,9
E0042635,Odika Kala,Female,1,9,2
E0042636,Yuvraj Arora,Male,7,3,10
E0042637,Maya Dara,Female,6,12,7
E0042638,Irya Acharya,Male,5,7,2
E0042639,Ati Devan,Female,11,1,8
E0042640,Warjas Sem,Male,9,2,8
E0042641,Gautam Deep,Male,9,4,2
E0042642,Ekiya Sampath,Female,9,1,2
E0042643,Timothy Gulati,Female,4,10,10
E0042644,Xavier Agrawal,Female,2,2,6
E0042645,Daksh Bhatt,Male,13,1,6
E0042646,Tristan Sastry,Female,3,8,8
E0042647,Gaurang Parmer,Male,11,4,2
E0042648,Tripti Palla,Male,5,4,4
E0042649,Jagdish Naik,Male,6,11,8
E0042650,Varsha Andra,Female,1,9,6
E0042651,Panini Bajwa,Male,14,6,3
E0042652,Aishani Sant,Female,9,9,5
E0042653,Lavanya Saraf,Female,8,11,8
E0042654,Nilima Kurian,Male,5,11,6
E0042655,Fitan Varty,Female,1,9,9
E0042656,Matthew Mallick,Male,10,12,2
E0042657,Riya Sandhu,Male,6,6,10
E0042658,Pallavi Kata,Female,8,3,4
E0042659,Vyanjana Nath,Male,3,7,8
E0042660,Daksha Muni,Male,13,2,10
E0042661,Megha Chana,Female,1,11,1
E0042662,Bhavya Pall,Male,3,1,6
E0042663,Bishakha Prakash,Female,3,10,1
E0042664,Omya Dixit,Male,6,5,8
E0042665,Urishilla Murthy,Male,2,2,6
E0042666,Christopher Prashad,Male,4,9,6
E0042667,Panini Dhingra,Female,2,12,7
E0042668,Jagat Sunder,Male,10,10,2
E0042669,Maanav Suresh,Male,6,10,1
E0042670,Chameli Bhatnagar,Female,11,8,3
E0042671,Gagan Ravel,Male,12,3,10
E0042672,Oviya Solanki,Male,6,12,1
E0042673,Wakeeta Dada,Male,5,11,3
E0042674,Arunima Nanda,Female,15,8,4
E0042675,Deepa Issac,Male,10,4,8
E0042676,Neel Gole,Female,5,12,7
E0042677,Chanakya Mannan,Male,10,3,9
E0042678,Bachittar Srinivasan,Female,9,5,6
E0042679,Warhi Sood,Female,7,3,7
E0042680,Qushi Rege,Female,11,4,4
E0042681,Rishi Deep,Male,15,4,7
E0042682,Bakhshi Swamy,Male,15,4,8
E0042683,Dalbir Bhavsar,Male,4,7,6
E0042684,Benjamin Memon,Female,11,7,1
E0042685,Oeshi Butala,Female,11,11,3
E0042686,Simon Dani,Female,12,2,2
E0042687,Girish Butala,Male,2,9,7
E0042688,Vihaan Babu,Male,5,1,10
E0042689,Pranav Lalla,Male,10,4,7
E0042690,Darika Boase,Male,3,4,4
E0042691,Bhavya Bhavsar,Male,13,3,9
E0042692,Ridhi Deshpande,Male,5,4,8
E0042693,Chanchal Mallick,Female,5,4,2
E0042694,Charvi Sethi,Male,5,3,5
E0042695,Aarini Sengupta,Female,10,1,5
E0042696,Lipika Patil,Female,7,6,8
E0042697,Nimrat Bhandari,Female,5,8,2
E0042698,Onkar Parmer,Male,4,3,9
E0042699,Farhan Borde,Female,11,3,8
E0042700,Hardik Sidhu,Male,6,12,10
E0042701,Lila Sahni,Male,8,8,3
E0042702,Triya Nath,Female,13,4,9
E0042703,Chaman Vyas,Female,12,6,9
E0042704,Anvi Lala,Female,5,7,2
E0042705,Vedant Bhat,Female,5,1,2
E0042706,Sarthak Sathe,Male,10,3,5
E0042707,Vihaan Kapoor,Male,1,9,5
E0042708,Aachal Magar,Female,11,1,4
E0042709,Kabir Munshi,Female,12,7,2
E0042710,Radha Loke,Male,12,6,4
E0042711,Hemani Sinha,Male,3,3,10
E0042712,Rishi Shan,Female,10,9,9
E0042713,Garima Karan,Male,8,10,2
E0042714,Vrinda Bumb,Male,7,12,2
E0042715,Gunbir Nadig,Male,3,3,4
E0042716,Dev Rajagopalan,Female,1,7,2
E0042717,Warhi Ben,Female,8,6,3
E0042718,Andrew Wason,Female,6,4,7
E0042719,Ronith Jani,Male,12,12,1
E0042720,Sathvik Bath,Male,15,1,8
E0042721,Urvashi Sahni,Male,1,5,4
E0042722,Alexander Ratta,Male,1,4,10
E0042723,Vasana Bandi,Male,10,1,7
E0042724,Aarini Chand,Female,13,11,1
E0042725,Anya Om,Male,13,4,3
E0042726,Mekhala Sura,Male,2,7,7
E0042727,Ishwar Saha,Male,9,6,6
E0042728,Udarsh Dani,Male,11,12,2
E0042729,Fariq Dutt,Male,9,5,1
E0042730,Lucky Lal,Male,9,11,6
E0042731,Yashica Bandi,Male,8,6,5
E0042732,Shaurya Hari,Female,11,3,5
E0042733,Widisha Sankar,Female,10,6,9
E0042734,Sara Sarna,Female,2,12,6
E0042735,Adya Sastry,Male,6,1,4
E0042736,Varsha Dugar,Male,1,8,9
E0042737,Maanas Bhat,Male,1,9,3
E0042738,Dhruv Garde,Male,1,5,8
E0042739,William Issac,Male,9,11,5
E0042740,Vaishnavi Patla,Male,3,12,2
E0042741,Aadhya Mane,Male,10,2,4
E0042742,Aadi Mahal,Male,7,6,2
E0042743,Harinakshi Sant,Male,6,11,2
E0042744,Jacob Rout,Male,15,5,2
E0042745,Pahal Mani,Male,6,7,3
E0042746,Dayamai Sama,Male,5,5,6
E0042747,Dominic Devi,Male,15,7,2
E0042748,Naveen Golla,Male,15,7,1
E0042749,Farhan Bajwa,Male,9,10,10
E0042750,Dakshesh Bedi,Male,13,12,10
E0042751,Divya Narayanan,Male,4,5,3
E0042752,Henry Bhatti,Female,12,11,2
E0042753,Janya Vyas,Male,6,3,4
E0042754,Sarthak Issac,Male,3,11,2
E0042755,Dominic Dixit,Male,15,1,4
E0042756,Gabriel Mahal,Female,5,2,2
E0042757,Nitesh Chand,Female,7,2,1
E0042758,Chanakya Kala,Male,8,4,4
E0042759,Nitara Lata,Male,7,8,3
E0042760,Wriddhish Mane,Female,1,4,8
E0042761,Upasna Chandran,Male,10,11,4
E0042762,Oni Morar,Male,6,1,6
E0042763,Chakradev Dalal,Male,6,4,2
E0042764,Mekhala Choudhury,Female,10,5,9
E0042765,Urvi Manda,Male,15,5,10
E0042766,Saumya Das,Female,7,2,3
E0042767,Rajeshri Murty,Female,5,1,3
E0042768,Omaja Jhaveri,Female,4,6,8
E0042769,Warinder Madan,Female,7,11,9
E0042770,Harita Mammen,Female,13,12,4
E0042771,Utkarsh Walia,Male,9,11,5
E0042772,Fariq Ravi,Male,15,4,6
E0042773,Hiral Apte,Male,11,5,7
E0042774,Vihaan Misra,Female,10,2,9
E0042775,Jhalak Deshpande,Female,10,6,3
E0042776,Mugdha Pathak,Female,8,11,3
E0042777,Janani Kunda,Male,4,10,8
E0042778,Aishani Parmar,Male,2,2,8
E0042779,Finn Dua,Male,4,10,10
E0042780,Nikita Babu,Male,4,5,4
E0042781,Gopal Bera,Female,13,2,2
E0042782,Jyoti Iyer,Male,8,5,8
E0042783,Pranit Viswanathan,Female,12,5,6
E0042784,Charita Comar,Male,13,8,3
E0042785,Krisha Ram,Male,5,8,2
E0042786,Ladli Salvi,Male,11,1,9
E0042787,Shaurya Dhar,Male,1,3,1
E0042788,Daniel Sankaran,Female,6,3,5
E0042789,Januja Barad,Male,1,7,6
E0042790,Fiyaz Sant,Female,10,1,8
E0042791,Suhani Sachdev,Male,5,10,2
E0042792,Prisha Sridhar,Male,2,8,7
E0042793,Oni Khurana,Male,14,5,1
E0042794,Yadavi Sarraf,Female,3,4,7
E0042795,Ria Parsa,Female,8,1,6
E0042796,Yuvraj Gill,Male,6,1,4
E0042797,Ekanta Shankar,Male,13,10,4
E0042798,Jack Gara,Male,12,6,5
E0042799,Ikbal Bumb,Female,4,3,10
E0042800,Hemani Prakash,Female,5,7,4
E0042801,Ekansh Sekhon,Female,15,4,7
E0042802,Raghav Rau,Male,11,11,9
E0042803,Wakeeta D’Alia,Male,10,9,10
E0042804,Oeshi Dhillon,Female,15,9,4
E0042805,Niharika Sem,Male,5,9,3
E0042806,Tripti Doctor,Female,8,11,9
E0042807,Avni Ghosh,Male,5,8,7
E0042808,Warda Barad,Female,13,2,5
E0042809,Anay Sachdeva,Male,11,11,2
E0042810,Aishani Palla,Male,11,7,5
E0042811,Upadhriti Atwal,Male,13,8,8
E0042812,Sai Dhillon,Male,9,6,9
E0042813,Jagat Shroff,Female,6,11,1
E0042814,Aryan Thaker,Female,14,4,5
E0042815,Neelima Zacharia,Female,14,2,10
E0042816,Samesh Grewal,Female,8,4,6
E0042817,Tanmayi Zacharia,Male,13,10,1
E0042818,Ishita Rout,Male,12,2,3
E0042819,Warjas Hora,Female,15,1,9
E0042820,Abdul Mand,Female,15,6,2
E0042821,Yadavi Raju,Male,2,10,1
E0042822,Vansha Khurana,Female,5,11,1
E0042823,Pranav Muni,Female,10,7,4
E0042824,Anjali Chaudhuri,Male,2,11,10
E0042825,Advaith Biswas,Female,14,6,3
E0042826,Logan Kade,Female,5,4,4
E0042827,Baljiwan Pingle,Male,7,9,10
E0042828,Aarav Behl,Male,4,10,6
E0042829,Hemani Ghosh,Male,3,3,5
E0042830,Sarthak Sarna,Male,6,2,7
E0042831,Vaishnavi Gade,Male,9,11,6
E0042832,Abhimanyu Kaul,Male,11,7,3
E0042833,Shravya Khatri,Female,7,5,10
E0042834,Ladli Gour,Male,11,7,5
E0042835,David Dutt,Male,10,7,7
E0042836,Fitan Lal,Male,10,9,10
E0042837,Triveni Raj,Female,14,2,8
E0042838,Jhalak Gade,Male,7,1,2
E0042839,Falan Issac,Female,1,7,8
E0042840,Gagan D’Alia,Female,3,1,8
E0042841,Meera Basak,Male,8,5,3
E0042842,Utkarsh Deshmukh,Female,11,7,2
E0042843,Yadavi Tank,Female,15,5,6
E0042844,Luke Chaudhari,Male,15,9,8
E0042845,Azad Puri,Female,7,1,7
E0042846,Siya Iyer,Male,4,3,2
E0042847,Avi Bassi,Male,13,7,4
E0042848,Dalbir Tara,Male,9,2,2
E0042849,Divya Dhillon,Male,7,10,6
E0042850,Brijesh Choudhry,Female,1,6,6
E0042851,Fiyaz Golla,Male,4,10,7
E0042852,Gautami Kibe,Female,6,11,10
E0042853,Warinder Choudhury,Male,13,10,8
E0042854,Raksha Peri,Male,15,12,3
E0042855,Chandani Solanki,Female,10,2,1
E0042856,Rushil Rajagopal,Male,4,8,1
E0042857,Jagvi Chandran,Male,9,6,9
E0042858,Faris Jhaveri,Male,14,12,3
E0042859,Anmol Tailor,Male,9,12,10
E0042860,Vasatika Madan,Female,15,10,8
E0042861,Anamika Doctor,Male,3,1,5
E0042862,Baljiwan Sami,Male,3,1,7
E0042863,Brinda Shanker,Female,9,2,4
E0042864,Aahana Mand,Female,9,11,1
E0042865,Yutika Wason,Male,8,7,9
E0042866,Gautami Thaman,Female,2,1,7
E0042867,Aayush Kade,Male,1,4,7
E0042868,Udarsh Mohanty,Male,13,2,10
E0042869,Arin Kapadia,Male,6,1,7
E0042870,Avi Walla,Female,3,10,9
E0042871,Vihaan Chander,Male,12,10,3
E0042872,Krishna Soni,Male,2,10,6
E0042873,Divya Sarma,Female,2,2,10
E0042874,Mitali Ravi,Female,13,6,3
E0042875,Brijesh Bandi,Female,10,9,4
E0042876,Pratyush Lall,Male,12,5,10
E0042877,Chaman Sankaran,Female,3,2,2
E0042878,Alka Mukherjee,Female,5,2,9
E0042879,Xalak Din,Female,13,10,6
E0042880,Kabir Lall,Female,10,3,1
E0042881,Wahab Johal,Male,9,11,7
E0042882,Alexander Shukla,Female,7,8,10
E0042883,Falan Kohli,Female,3,4,3
E0042884,Hemani Mody,Female,9,12,6
E0042885,Ishaan Krish,Male,12,1,6
E0042886,Ekta Hari,Male,1,9,8
E0042887,Udarsh Lal,Male,14,8,5
E0042888,Ryan Aggarwal,Male,9,5,7
E0042889,Madhavi Sankaran,Male,10,12,10
E0042890,Gagan Pai,Male,8,2,1
E0042891,Charles Swamy,Female,3,11,3
E0042892,Mahika Singhal,Male,6,8,4
E0042893,Chaman Radhakrishnan,Female,10,1,3
E0042894,Ucchal Patla,Female,10,11,2
E0042895,Aadhya Bali,Male,12,10,5
E0042896,Krish Amble,Male,4,9,3
E0042897,Dayita Hans,Male,4,3,7
E0042898,Janani Sheth,Female,15,3,3
E0042899,Dominic Bali,Female,15,11,9
E0042900,Yauvani Vaidya,Female,15,8,4
E0042901,Urishilla Kala,Female,12,3,8
E0042902,Luke Murthy,Female,14,4,8
E0042903,Chakrika Patel,Female,4,12,9
E0042904,Aradhana Sarma,Male,6,2,10
E0042905,Gaurangi Dhar,Male,9,9,4
E0042906,Bhanumati Pandey,Male,8,2,6
E0042907,Aarav Bose,Female,10,5,9
E0042908,Kritika Sha,Male,8,2,10
E0042909,Bhavika Anne,Male,3,7,9
E0042910,Jagdish Ramanathan,Female,12,3,6
E0042911,Nathaniel Shroff,Female,2,7,1
E0042912,Megha Savant,Female,10,4,10
E0042913,Maanav Chokshi,Male,5,11,2
E0042914,Ijaya Tak,Female,4,10,2
E0042915,Gaurangi Mutti,Female,2,12,8
E0042916,Xavier Walia,Female,13,12,5
E0042917,Girish Bhat,Female,4,8,8
E0042918,Jairaj Dey,Male,13,8,10
E0042919,Indira Yohannan,Male,1,7,1
E0042920,Jack Raval,Female,10,8,2
E0042921,Omya Viswanathan,Female,10,6,4
E0042922,Harita Pant,Male,5,6,5
E0042923,Ekaja Chowdhury,Male,12,7,3
E0042924,Chaitaly Ray,Female,13,6,9
E0042925,Rayaan Chaudry,Female,9,1,9
E0042926,Damini Issac,Female,11,6,7
E0042927,Amruta Palla,Female,2,5,6
E0042928,Rajeshri Bhasin,Female,11,6,1
E0042929,Chatresh Tank,Male,12,11,1
E0042930,Simon Dara,Male,9,9,7
E0042931,Pranit Sur,Male,5,8,8
E0042932,Bhavini Chaudhary,Female,7,1,7
E0042933,Ishani Swamy,Female,10,8,8
E0042934,Falan Subramaniam,Female,15,12,3
E0042935,Bakhshi Anand,Female,8,2,4
E0042936,Liam Johal,Male,5,1,2
E0042937,Garima Bajaj,Female,1,6,1
E0042938,Vanya Mall,Male,1,4,1
E0042939,Reyansh Bal,Male,1,10,10
E0042940,Anya Mand,Male,2,11,7
E0042941,Faris Sabharwal,Male,14,3,4
E0042942,Jacob Nayar,Male,12,7,2
E0042943,Samar Khanna,Male,5,7,1
E0042944,Nimrat Dayal,Female,5,4,9
E0042945,Ganga Saini,Female,13,8,4
E0042946,Ishanvi Nayar,Female,11,6,7
E0042947,Chasmum Krishnamurthy,Male,3,2,6
E0042948,Ekaja Anne,Female,3,6,1
E0042949,Ekta Sehgal,Male,15,4,1
E0042950,Om Borra,Female,10,8,9
E0042951,Gavin Mammen,Male,2,2,3
E0042952,Dayamai Das,Male,14,8,5
E0042953,Yachana Din,Male,1,5,5
E0042954,Gunbir Koshy,Male,4,10,9
E0042955,Vanya Rau,Female,11,8,9
E0042956,Shivansh Amble,Female,14,1,9
E0042957,Divya Edwin,Female,1,8,9
E0042958,Sai Nori,Male,11,11,5
E0042959,Aishani Lata,Male,15,3,4
E0042960,Dhruv Karpe,Female,14,1,2
E0042961,Samar Mann,Female,12,1,3
E0042962,Daniel Ahuja,Male,11,4,4
E0042963,Nisha Rattan,Female,12,12,1
E0042964,Wridesh Korpal,Female,12,9,8
E0042965,Manan Sanghvi,Female,12,10,5
E0042966,Kashish Palan,Female,8,4,5
E0042967,Damyanti Sood,Female,4,11,7
E0042968,Ekta Rao,Male,14,10,3
E0042969,Dalbir Kari,Male,10,8,5
E0042970,Zayan Agarwal,Male,6,5,6
E0042971,Luke Badami,Male,5,5,8
E0042972,Ishita Rout,Male,5,9,8
E0042973,Kiaan Setty,Female,14,5,7
E0042974,Harish Doctor,Female,12,11,7
E0042975,Advika Bora,Male,9,11,6
E0042976,Gayathri Boase,Male,4,9,8
E0042977,Umang Bawa,Male,14,7,7
E0042978,Damyanti Om,Male,11,9,7
E0042979,Megha Doctor,Male,13,10,3
E0042980,Upkaar Warrior,Male,3,5,6
E0042981,Chandani Korpal,Male,5,1,10
E0042982,Hema Master,Male,5,7,10
E0042983,Pranit Sastry,Female,3,7,4
E0042984,Madhavi Mody,Male,15,11,5
E0042985,Eiravati Wadhwa,Male,12,4,7
E0042986,Libni Bava,Male,9,6,10
E0042987,Simon Bajaj,Female,13,7,9
E0042988,Ronith Sarin,Female,10,8,5
E0042989,Fariq Samra,Female,14,8,1
E0042990,Indira Swamy,Female,13,8,7
E0042991,Nathaniel Saran,Male,6,11,6
E0042992,Wahab Kata,Female,15,4,3
E0042993,Nidhi Prabhakar,Female,6,4,1
E0042994,Udyati Din,Male,12,8,10
E0042995,Charvi Anand,Female,15,4,5
